task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,35,28,letter_01,false_font_10,irrelevant,object,right,object_02,0.5,1.64006036282515,0.116,offset,1000,0.616
prp,0,35,29,letter_01,false_font_10,non-target,letter,center,letter_02,1.5,1.74795018751027,0.232,onset,1000,0.232
prp,0,35,30,letter_01,false_font_10,irrelevant,object,right,object_08,1.5,1.40246090083142,0.116,offset,1000,1.616
prp,0,35,31,letter_01,false_font_10,target,false_font,right,false_font_10,1,1.88194760646384,0.466,offset,1000,1.466
prp,0,35,32,letter_01,false_font_10,non-target,false_font,right,false_font_09,0.5,0.768460818176558,0.466,offset,1000,0.966
prp,0,35,33,letter_01,false_font_10,irrelevant,object,right,object_13,0.5,1.06300481921223,0.232,offset,1000,0.732
prp,0,35,34,letter_01,false_font_10,non-target,false_font,center,false_font_08,1.5,1.25859181216693,0.232,onset,1000,0.232
prp,0,35,35,letter_01,false_font_10,non-target,false_font,center,false_font_16,1.5,0.972896114428289,0,offset,1000,1.5
prp,0,36,1,letter_12,false_font_13,non-target,false_font,center,false_font_14,1.5,1.74932745208514,0.466,onset,1000,0.466
prp,0,36,2,letter_12,false_font_13,non-target,letter,center,letter_16,1,0.908993391439441,0.466,onset,1100,0.466
prp,0,36,3,letter_12,false_font_13,target,letter,left,letter_12,1,1.73902181467771,0,offset,1000,1
prp,0,36,4,letter_12,false_font_13,non-target,false_font,center,false_font_03,0.5,1.95414139530679,0.116,offset,1100,0.616
prp,0,36,5,letter_12,false_font_13,irrelevant,face,right,face_08,1.5,0.956396414701328,0,offset,1000,1.5
prp,0,36,6,letter_12,false_font_13,non-target,letter,right,letter_09,0.5,1.32528340163061,0.116,onset,1000,0.116
prp,0,36,7,letter_12,false_font_13,non-target,letter,center,letter_09,1,0.866592298483791,0,offset,1000,1
prp,0,36,8,letter_12,false_font_13,irrelevant,face,left,face_08,1,0.709528822672397,0,onset,1000,0
prp,0,36,9,letter_12,false_font_13,non-target,false_font,center,false_font_17,1,1.40688557259932,0.466,onset,1000,0.466
prp,0,36,10,letter_12,false_font_13,target,letter,left,letter_12,1,1.10603769570763,0.466,offset,1000,1.466
prp,0,36,11,letter_12,false_font_13,irrelevant,object,center,object_19,1,1.86093313568612,0.232,offset,1100,1.232
prp,0,36,12,letter_12,false_font_13,non-target,letter,center,letter_17,1,0.848037037128154,0,onset,1100,0
prp,0,36,13,letter_12,false_font_13,target,false_font,right,false_font_13,0.5,0.983123346515142,0,offset,1100,0.5
prp,0,36,14,letter_12,false_font_13,non-target,letter,left,letter_08,1.5,1.07982693311269,0.116,offset,1100,1.616
prp,0,36,15,letter_12,false_font_13,irrelevant,face,left,face_18,1.5,1.51643765982218,0.232,offset,1100,1.732
prp,0,36,16,letter_12,false_font_13,irrelevant,face,center,face_04,1.5,1.19303089636536,0.232,offset,1000,1.732
prp,0,36,17,letter_12,false_font_13,target,false_font,right,false_font_13,1.5,0.921170134597356,0.232,offset,1100,1.732
prp,0,36,18,letter_12,false_font_13,non-target,false_font,left,false_font_10,1.5,1.91190301613265,0.232,offset,1100,1.732
prp,0,36,19,letter_12,false_font_13,irrelevant,face,right,face_03,1.5,0.710558198644735,0.466,onset,1000,0.466
prp,0,36,20,letter_12,false_font_13,irrelevant,object,left,object_20,0.5,0.846741413637158,0,onset,1100,0
prp,0,36,21,letter_12,false_font_13,non-target,false_font,left,false_font_09,1,1.1432958593299,0.116,onset,1100,0.116
prp,0,36,22,letter_12,false_font_13,target,letter,right,letter_12,1,0.981437154684283,0.116,offset,1100,1.116
prp,0,36,23,letter_12,false_font_13,irrelevant,face,center,face_16,0.5,1.43484764413775,0,onset,1000,0
prp,0,36,24,letter_12,false_font_13,irrelevant,face,right,face_06,0.5,0.754633684012138,0.232,offset,1000,0.732
prp,0,36,25,letter_12,false_font_13,non-target,letter,left,letter_14,1.5,1.00056390371259,0.232,onset,1000,0.232
prp,0,36,26,letter_12,false_font_13,irrelevant,object,left,object_02,1,1.42464854978054,0,onset,1100,0
prp,0,36,27,letter_12,false_font_13,non-target,false_font,left,false_font_14,1.5,1.18255194201402,0.116,onset,1000,0.116
prp,0,36,28,letter_12,false_font_13,irrelevant,object,left,object_12,1.5,1.54961563936546,0.232,offset,1000,1.732
prp,0,36,29,letter_12,false_font_13,irrelevant,face,center,face_17,1,1.14453254363733,0.232,onset,1100,0.232
prp,0,36,30,letter_12,false_font_13,irrelevant,object,left,object_14,1,1.92090014934847,0.116,offset,1100,1.116
prp,0,36,31,letter_12,false_font_13,non-target,letter,center,letter_04,1,1.18286790189983,0.116,offset,1000,1.116
prp,0,36,32,letter_12,false_font_13,target,false_font,center,false_font_13,0.5,1.60763409976005,0.116,onset,1000,0.116
prp,0,36,33,letter_12,false_font_13,irrelevant,object,center,object_04,1,1.17505394218011,0,offset,1000,1
prp,0,36,34,letter_12,false_font_13,irrelevant,object,center,object_20,1.5,1.3259843618994,0,offset,1100,1.5
prp,0,36,35,letter_12,false_font_13,non-target,false_font,center,false_font_20,1.5,1.10876950880545,0.116,offset,1000,1.616
prp,0,36,36,letter_12,false_font_13,irrelevant,object,left,object_19,1.5,1.72722913771584,0,offset,1000,1.5
prp,0,36,37,letter_12,false_font_13,non-target,letter,center,letter_17,1.5,1.25880760941772,0.466,offset,1000,1.966
prp,0,36,38,letter_12,false_font_13,non-target,false_font,center,false_font_06,0.5,1.21144296430927,0.466,onset,1000,0.466
prp,0,37,1,letter_12,false_font_02,irrelevant,face,center,face_19,0.5,0.720648549307444,0,onset,1100,0
prp,0,37,2,letter_12,false_font_02,irrelevant,object,left,object_05,1.5,1.30811753436086,0,offset,1100,1.5
prp,0,37,3,letter_12,false_font_02,irrelevant,face,center,face_01,1.5,1.33002084444217,0,offset,1000,1.5
prp,0,37,4,letter_12,false_font_02,irrelevant,face,right,face_11,1.5,0.777661766748613,0.116,onset,1100,0.116
prp,0,37,5,letter_12,false_font_02,irrelevant,object,center,object_10,1,1.6522025126948,0.466,onset,1100,0.466
prp,0,37,6,letter_12,false_font_02,non-target,letter,right,letter_06,1.5,1.7654957258367,0.116,offset,1000,1.616
prp,0,37,7,letter_12,false_font_02,irrelevant,object,center,object_20,0.5,1.05075600440759,0.466,offset,1000,0.966
prp,0,37,8,letter_12,false_font_02,non-target,letter,right,letter_18,0.5,0.917998121997759,0.466,offset,1100,0.966
prp,0,37,9,letter_12,false_font_02,irrelevant,face,left,face_20,1.5,1.75943593439059,0.116,onset,1100,0.116
prp,0,37,10,letter_12,false_font_02,non-target,letter,center,letter_04,0.5,1.95532576399981,0.116,offset,1000,0.616
prp,0,37,11,letter_12,false_font_02,non-target,false_font,right,false_font_19,0.5,1.26515451597338,0.232,onset,1000,0.232
prp,0,37,12,letter_12,false_font_02,non-target,false_font,right,false_font_10,1.5,0.842638275472582,0.232,offset,1100,1.732
prp,0,37,13,letter_12,false_font_02,non-target,letter,left,letter_08,0.5,1.59823964107856,0.116,offset,1100,0.616
prp,0,37,14,letter_12,false_font_02,irrelevant,face,left,face_10,1,0.833768805866742,0.116,offset,1100,1.116
prp,0,37,15,letter_12,false_font_02,non-target,false_font,center,false_font_19,1.5,1.87349292576823,0.466,onset,1100,0.466
prp,0,37,16,letter_12,false_font_02,irrelevant,face,left,face_02,1,1.48519932256207,0,offset,1000,1
prp,0,37,17,letter_12,false_font_02,non-target,false_font,center,false_font_19,0.5,1.4640510584294,0,onset,1100,0
prp,0,37,18,letter_12,false_font_02,irrelevant,object,center,object_19,0.5,1.27550952719214,0.232,onset,1000,0.232
prp,0,37,19,letter_12,false_font_02,target,letter,right,letter_12,0.5,0.70402327310432,0,offset,1100,0.5
prp,0,37,20,letter_12,false_font_02,irrelevant,object,center,object_05,1.5,1.97185113378463,0,onset,1000,0
prp,0,37,21,letter_12,false_font_02,non-target,false_font,center,false_font_04,0.5,1.87013190474643,0.116,onset,1000,0.116
prp,0,37,22,letter_12,false_font_02,non-target,letter,center,letter_04,1,0.999411083072077,0,onset,1000,0
prp,0,37,23,letter_12,false_font_02,non-target,false_font,right,false_font_08,0.5,1.19037015521899,0.232,offset,1000,0.732
prp,0,37,24,letter_12,false_font_02,irrelevant,face,right,face_01,0.5,1.33874736435234,0.116,offset,1000,0.616
prp,0,37,25,letter_12,false_font_02,target,false_font,right,false_font_02,0.5,0.938527589176616,0,onset,1000,0
prp,0,37,26,letter_12,false_font_02,irrelevant,object,right,object_04,1.5,1.38945859913773,0,offset,1000,1.5
prp,0,37,27,letter_12,false_font_02,non-target,letter,left,letter_05,1.5,1.7042260114954,0.232,offset,1100,1.732
prp,0,37,28,letter_12,false_font_02,irrelevant,object,right,object_13,1,1.66754058956782,0.466,offset,1000,1.466
prp,0,37,29,letter_12,false_font_02,irrelevant,face,left,face_07,1,1.00531103750955,0.466,onset,1000,0.466
prp,0,37,30,letter_12,false_font_02,irrelevant,face,center,face_13,0.5,1.03982455514795,0,onset,1100,0
prp,0,37,31,letter_12,false_font_02,non-target,letter,right,letter_15,1.5,1.4511578456682,0.466,offset,1100,1.966
prp,0,37,32,letter_12,false_font_02,non-target,letter,right,letter_20,0.5,1.043668163544,0.466,onset,1000,0.466
prp,0,37,33,letter_12,false_font_02,non-target,false_font,left,false_font_18,1,1.22445505729657,0,offset,1100,1
prp,0,37,34,letter_12,false_font_02,non-target,false_font,right,false_font_18,1,0.779018783484063,0.466,onset,1000,0.466
prp,0,38,1,letter_18,false_font_05,irrelevant,face,right,face_01,1,1.33056612034174,0,offset,1000,1
prp,0,38,2,letter_18,false_font_05,non-target,letter,center,letter_13,1,1.99481427394401,0.232,onset,1100,0.232
prp,0,38,3,letter_18,false_font_05,target,false_font,left,false_font_05,0.5,1.01902750293783,0.232,onset,1000,0.232
prp,0,38,4,letter_18,false_font_05,non-target,letter,center,letter_19,0.5,1.98339519226584,0.116,offset,1000,0.616
prp,0,38,5,letter_18,false_font_05,irrelevant,object,center,object_03,1,1.29096511760738,0.232,onset,1100,0.232
prp,0,38,6,letter_18,false_font_05,irrelevant,object,left,object_09,1,1.22373760010347,0.232,offset,1100,1.232
prp,0,38,7,letter_18,false_font_05,non-target,letter,center,letter_15,1.5,1.49958089638291,0.466,onset,1100,0.466
prp,0,38,8,letter_18,false_font_05,irrelevant,object,right,object_01,1.5,1.99216580804611,0.116,onset,1100,0.116
prp,0,38,9,letter_18,false_font_05,non-target,letter,right,letter_07,1.5,1.75350264782339,0,onset,1100,0
prp,0,38,10,letter_18,false_font_05,non-target,letter,left,letter_15,0.5,1.87884285204688,0.232,offset,1100,0.732
prp,0,38,11,letter_18,false_font_05,non-target,false_font,left,false_font_08,1,1.96003975601425,0.466,onset,1000,0.466
prp,0,38,12,letter_18,false_font_05,non-target,letter,right,letter_14,1.5,0.888844106819737,0.466,offset,1000,1.966
prp,0,38,13,letter_18,false_font_05,non-target,letter,left,letter_03,0.5,1.75037370529668,0,onset,1000,0
prp,0,38,14,letter_18,false_font_05,non-target,letter,center,letter_10,1.5,0.797593463841683,0.232,onset,1000,0.232
prp,0,38,15,letter_18,false_font_05,non-target,letter,center,letter_17,0.5,1.40684194615975,0,onset,1000,0
prp,0,38,16,letter_18,false_font_05,irrelevant,object,center,object_10,1.5,1.90217709565167,0.466,offset,1000,1.966
prp,0,38,17,letter_18,false_font_05,irrelevant,object,left,object_15,1.5,0.983199772634142,0.232,offset,1100,1.732
prp,0,38,18,letter_18,false_font_05,non-target,false_font,left,false_font_07,1,1.32855388963793,0.116,onset,1000,0.116
prp,0,38,19,letter_18,false_font_05,irrelevant,face,center,face_13,1,0.758442978429544,0,onset,1000,0
prp,0,38,20,letter_18,false_font_05,irrelevant,object,center,object_06,1.5,1.44184059391986,0.116,offset,1000,1.616
prp,0,38,21,letter_18,false_font_05,irrelevant,object,left,object_18,1,1.67279280610286,0.232,onset,1000,0.232
prp,0,38,22,letter_18,false_font_05,non-target,letter,center,letter_05,1,0.907918644964511,0,offset,1100,1
prp,0,38,23,letter_18,false_font_05,non-target,false_font,center,false_font_07,1,0.846005965742065,0.232,onset,1000,0.232
prp,0,38,24,letter_18,false_font_05,irrelevant,object,center,object_08,0.5,0.985713090899256,0.116,offset,1100,0.616
prp,0,38,25,letter_18,false_font_05,target,letter,center,letter_18,1.5,1.00264892052458,0,offset,1000,1.5
prp,0,38,26,letter_18,false_font_05,irrelevant,object,right,object_10,1.5,1.11211545835655,0,offset,1000,1.5
prp,0,38,27,letter_18,false_font_05,irrelevant,face,right,face_02,0.5,1.37760696878425,0.466,onset,1100,0.466
prp,0,38,28,letter_18,false_font_05,irrelevant,face,left,face_20,0.5,0.737226839996062,0.466,offset,1000,0.966
prp,0,38,29,letter_18,false_font_05,irrelevant,face,right,face_16,1.5,1.10107506182992,0.116,offset,1100,1.616
prp,0,38,30,letter_18,false_font_05,non-target,letter,right,letter_04,0.5,0.767330983890295,0.116,offset,1100,0.616
prp,0,38,31,letter_18,false_font_05,irrelevant,object,center,object_03,1.5,1.05441040390015,0.116,offset,1100,1.616
prp,0,38,32,letter_18,false_font_05,non-target,letter,center,letter_10,1.5,0.97832710804036,0,onset,1000,0
prp,0,38,33,letter_18,false_font_05,non-target,letter,right,letter_19,1.5,1.59579101746695,0.466,offset,1000,1.966
prp,0,38,34,letter_18,false_font_05,irrelevant,face,center,face_15,1,1.52450614170888,0,offset,1100,1
prp,0,39,1,face_15,object_20,non-target,object,center,object_17,1,1.37161574195588,0.116,offset,1000,1.116
prp,0,39,2,face_15,object_20,irrelevant,false_font,left,false_font_13,1,1.60029467682456,0,offset,1100,1
prp,0,39,3,face_15,object_20,non-target,object,right,object_13,1,0.872253780013517,0.116,onset,1000,0.116
prp,0,39,4,face_15,object_20,irrelevant,letter,center,letter_19,1,0.888716857861839,0.116,onset,1100,0.116
prp,0,39,5,face_15,object_20,non-target,face,left,face_04,1.5,1.15063164081652,0.466,offset,1000,1.966
prp,0,39,6,face_15,object_20,irrelevant,letter,left,letter_18,1.5,0.943083946044686,0.466,offset,1100,1.966
prp,0,39,7,face_15,object_20,irrelevant,letter,center,letter_18,0.5,1.66142475377902,0,offset,1000,0.5
prp,0,39,8,face_15,object_20,irrelevant,letter,center,letter_20,0.5,1.87016833677539,0,onset,1000,0
prp,0,39,9,face_15,object_20,non-target,face,left,face_17,0.5,0.923487657412422,0.232,onset,1100,0.232
prp,0,39,10,face_15,object_20,target,face,center,face_15,1.5,1.26941236315893,0.116,offset,1000,1.616
prp,0,39,11,face_15,object_20,non-target,face,center,face_20,1.5,1.80364359226837,0.466,onset,1100,0.466
prp,0,39,12,face_15,object_20,target,object,right,object_20,0.5,0.763830306773386,0.466,offset,1100,0.966
prp,0,39,13,face_15,object_20,non-target,face,left,face_04,1,1.5788839498427,0.116,offset,1100,1.116
prp,0,39,14,face_15,object_20,irrelevant,false_font,center,false_font_03,1.5,1.61248756674553,0,onset,1000,0
prp,0,39,15,face_15,object_20,non-target,object,right,object_15,0.5,1.99181844805044,0,onset,1000,0
prp,0,39,16,face_15,object_20,target,face,left,face_15,1.5,1.06314022156444,0.466,offset,1100,1.966
prp,0,39,17,face_15,object_20,irrelevant,false_font,left,false_font_12,1,0.96714754690779,0.116,offset,1100,1.116
prp,0,39,18,face_15,object_20,non-target,object,center,object_16,1.5,1.78792570269468,0.232,offset,1100,1.732
prp,0,39,19,face_15,object_20,irrelevant,false_font,center,false_font_19,1.5,1.6067167329904,0.116,onset,1100,0.116
prp,0,39,20,face_15,object_20,irrelevant,letter,left,letter_07,0.5,0.959922679548269,0.466,offset,1100,0.966
prp,0,39,21,face_15,object_20,non-target,object,right,object_02,1,1.27302611807914,0.232,offset,1000,1.232
prp,0,39,22,face_15,object_20,irrelevant,false_font,right,false_font_14,0.5,0.994707001007674,0.232,offset,1100,0.732
prp,0,39,23,face_15,object_20,irrelevant,false_font,right,false_font_12,1.5,1.06090932413477,0.116,offset,1100,1.616
prp,0,39,24,face_15,object_20,non-target,object,center,object_15,1.5,1.93595611175963,0.466,offset,1100,1.966
prp,0,39,25,face_15,object_20,non-target,object,center,object_15,1,1.07732831758176,0.116,onset,1000,0.116
prp,0,39,26,face_15,object_20,irrelevant,letter,center,letter_16,1,1.69826389627336,0.466,onset,1100,0.466
prp,0,39,27,face_15,object_20,non-target,face,center,face_06,1,1.56362537482326,0.116,onset,1100,0.116
prp,0,39,28,face_15,object_20,non-target,object,center,object_11,1.5,0.740303474882077,0.466,onset,1100,0.466
prp,0,39,29,face_15,object_20,irrelevant,false_font,left,false_font_12,1.5,1.30252970010929,0.466,offset,1000,1.966
prp,0,39,30,face_15,object_20,irrelevant,false_font,center,false_font_09,1,1.80262186931284,0.116,offset,1100,1.116
prp,0,39,31,face_15,object_20,irrelevant,false_font,right,false_font_12,0.5,1.78977422193301,0,onset,1100,0
prp,0,39,32,face_15,object_20,irrelevant,false_font,center,false_font_07,0.5,0.796020140923417,0.116,onset,1000,0.116
prp,0,39,33,face_15,object_20,target,object,right,object_20,1.5,0.798657742267265,0,onset,1000,0
prp,0,39,34,face_15,object_20,non-target,face,left,face_20,1,1.17882115073536,0.466,offset,1100,1.466
prp,0,39,35,face_15,object_20,non-target,object,center,object_04,0.5,1.03297139439149,0.116,onset,1100,0.116
prp,0,39,36,face_15,object_20,non-target,face,center,face_06,1.5,1.57319530434531,0.466,offset,1100,1.966
prp,0,40,1,face_20,object_12,irrelevant,false_font,right,false_font_03,1,1.82197553218391,0.466,onset,1000,0.466
prp,0,40,2,face_20,object_12,non-target,object,center,object_04,0.5,1.07058546553694,0.116,offset,1100,0.616
prp,0,40,3,face_20,object_12,irrelevant,false_font,left,false_font_17,1,0.769454188125631,0.232,onset,1000,0.232
prp,0,40,4,face_20,object_12,irrelevant,letter,center,letter_14,0.5,0.756239289425035,0.116,offset,1000,0.616
prp,0,40,5,face_20,object_12,irrelevant,false_font,left,false_font_05,1.5,1.55937219712495,0,offset,1000,1.5
prp,0,40,6,face_20,object_12,irrelevant,false_font,center,false_font_13,0.5,1.10430663314486,0.116,offset,1000,0.616
prp,0,40,7,face_20,object_12,non-target,face,left,face_07,1.5,1.36259692252405,0.116,offset,1000,1.616
prp,0,40,8,face_20,object_12,non-target,object,right,object_01,1,0.888816227566186,0,offset,1000,1
prp,0,40,9,face_20,object_12,irrelevant,false_font,right,false_font_04,1.5,0.799760531782201,0.232,offset,1100,1.732
prp,0,40,10,face_20,object_12,non-target,object,right,object_01,1.5,1.03689083027788,0.116,onset,1100,0.116
prp,0,40,11,face_20,object_12,target,face,center,face_20,1.5,0.715129807993584,0,offset,1000,1.5
prp,0,40,12,face_20,object_12,irrelevant,false_font,left,false_font_13,0.5,0.962668110942895,0,offset,1100,0.5
prp,0,40,13,face_20,object_12,irrelevant,letter,center,letter_08,1,0.763957689370726,0.466,offset,1100,1.466
prp,0,40,14,face_20,object_12,target,face,right,face_20,1,1.57471393925168,0.466,offset,1000,1.466
prp,0,40,15,face_20,object_12,irrelevant,false_font,center,false_font_07,0.5,0.751885061745169,0.232,onset,1100,0.232
