task;is_practice;block;trial;target_01;target_02;task_relevance;category;orientation;identity;duration;stim_jit;SOA;SOA_lock;pitch;onset_SOA
prp;0;22;7;letter_05;false_font_09;non-target;false_font;right;false_font_17;0,5;0,744879026;0,116;offset;1000;0,616
prp;0;22;8;letter_05;false_font_09;non-target;letter;left;letter_20;0,5;1,595968171;0,116;offset;1000;0,616
prp;0;22;9;letter_05;false_font_09;non-target;false_font;center;false_font_13;0,5;0,709501648;0,232;onset;1100;0,232
prp;0;22;10;letter_05;false_font_09;irrelevant;object;center;object_10;1;1,538065025;0;onset;1000;0
prp;0;22;11;letter_05;false_font_09;non-target;letter;left;letter_02;1;1,711419411;0,232;offset;1100;1,232
prp;0;22;12;letter_05;false_font_09;non-target;letter;right;letter_10;1;1,87699054;0,232;offset;1100;1,232
prp;0;22;13;letter_05;false_font_09;non-target;false_font;left;false_font_05;0,5;0,789239396;0,466;offset;1100;0,966
prp;0;22;14;letter_05;false_font_09;irrelevant;object;center;object_20;1,5;1,252140411;0;onset;1100;0
prp;0;22;15;letter_05;false_font_09;non-target;false_font;center;false_font_17;1;0,788965368;0,466;onset;1100;0,466
prp;0;22;16;letter_05;false_font_09;irrelevant;object;center;object_11;1;1,753791173;0,232;onset;1100;0,232
prp;0;22;17;letter_05;false_font_09;irrelevant;object;center;object_06;0,5;1,36288355;0,116;offset;1000;0,616
prp;0;22;18;letter_05;false_font_09;target;letter;right;letter_05;1,5;1,041317918;0,466;offset;1;1,966
prp;0;22;19;letter_05;false_font_09;irrelevant;face;right;face_13;1,5;1,433418044;0;offset;1000;1,5
prp;0;22;20;letter_05;false_font_09;irrelevant;face;left;face_15;1;0,988629502;0,232;offset;1100;1,232
prp;0;22;21;letter_05;false_font_09;non-target;letter;center;letter_02;0,5;1,046098264;0,232;offset;1100;0,732
prp;0;22;22;letter_05;false_font_09;target;letter;right;letter_05;0,5;0,892284451;0,116;onset;1;0,116
prp;0;22;23;letter_05;false_font_09;non-target;false_font;center;false_font_12;1;0,849583773;0,116;onset;1000;0,116
prp;0;22;24;letter_05;false_font_09;irrelevant;face;right;face_18;1;0,775981221;0,116;offset;1100;1,116
prp;0;22;25;letter_05;false_font_09;irrelevant;face;right;face_08;1,5;0,776791112;0,116;onset;1000;0,116
prp;0;22;26;letter_05;false_font_09;irrelevant;object;right;object_08;1,5;0,767251408;0,466;onset;1000;0,466
prp;0;22;27;letter_05;false_font_09;non-target;letter;center;letter_18;1;0,829447343;0;onset;1100;0
prp;0;22;28;letter_05;false_font_09;irrelevant;face;center;face_07;0,5;0,732135853;0;onset;1000;0
prp;0;22;29;letter_05;false_font_09;non-target;letter;right;letter_09;1;1,148980583;0,116;offset;1000;1,116
prp;0;22;30;letter_05;false_font_09;irrelevant;face;center;face_18;0,5;0,906535205;0;onset;1100;0
prp;0;22;31;letter_05;false_font_09;irrelevant;face;center;face_11;0,5;1,228934135;0,116;onset;1000;0,116
prp;0;22;32;letter_05;false_font_09;target;letter;left;letter_05;0,5;0,806207067;0,116;onset;1100;0,116
prp;0;22;33;letter_05;false_font_09;target;false_font;center;false_font_09;1;1,580372233;0,116;onset;1100;0,116
prp;0;22;34;letter_05;false_font_09;non-target;false_font;right;false_font_04;1;0,931149196;0,466;offset;1000;1,466
prp;0;22;35;letter_05;false_font_09;irrelevant;object;right;object_19;0,5;0,910035594;0,466;offset;1000;0,966
prp;0;22;36;letter_05;false_font_09;irrelevant;face;left;face_18;0,5;1,050793667;0,466;offset;1000;0,966
prp;0;22;37;letter_05;false_font_09;irrelevant;object;right;object_13;0,5;1,189827416;0,232;offset;1000;0,732
prp;0;22;38;letter_05;false_font_09;non-target;letter;right;letter_15;1;0,96606555;0;onset;1100;0
prp;0;23;1;face_04;object_06;irrelevant;letter;center;letter_12;1;1,151441241;0;offset;1000;1
prp;0;23;2;face_04;object_06;irrelevant;letter;center;letter_02;1;1,123780761;0;onset;1100;0
prp;0;23;3;face_04;object_06;non-target;object;center;object_10;1;1,300586731;0;onset;1000;0
prp;0;23;4;face_04;object_06;target;face;center;face_04;0,5;0,75394447;0;offset;1100;0,5
prp;0;23;5;face_04;object_06;irrelevant;letter;center;letter_11;1,5;0,740269559;0,232;onset;1100;0,232
prp;0;23;6;face_04;object_06;irrelevant;letter;right;letter_08;1;1,726597805;0;offset;1000;1
prp;0;23;7;face_04;object_06;non-target;object;right;object_04;0,5;0,761925957;0,466;onset;1100;0,466
prp;0;23;8;face_04;object_06;irrelevant;letter;right;letter_06;0,5;1,031356808;0,116;offset;1000;0,616
prp;0;23;9;face_04;object_06;irrelevant;false_font;right;false_font_12;1;1,711769318;0,466;offset;1000;1,466
prp;0;23;10;face_04;object_06;non-target;face;left;face_08;1;0,757677702;0;offset;1000;1
prp;0;23;11;face_04;object_06;non-target;face;left;face_06;1,5;0,769973602;0;onset;1100;0
prp;0;23;12;face_04;object_06;target;object;center;object_06;0,5;1,838383647;0,266;onset;1000;0,266
prp;0;23;13;face_04;object_06;non-target;object;right;object_20;0,5;1,47770777;0,232;onset;1100;0,232
prp;0;23;14;face_04;object_06;non-target;face;left;face_18;0,5;1,982673207;0,466;onset;1000;0,466
prp;0;23;15;face_04;object_06;non-target;object;center;object_20;1,5;0,765668157;0;onset;1100;0
prp;0;23;16;face_04;object_06;non-target;object;center;object_02;0,5;1,687196248;0,116;offset;1100;0,616
prp;0;23;17;face_04;object_06;irrelevant;false_font;center;false_font_05;1;1,878425647;0,466;onset;1100;0,466
prp;0;23;18;face_04;object_06;non-target;face;center;face_13;1,5;1,734834995;0,116;offset;1100;1,616
prp;0;23;19;face_04;object_06;non-target;face;left;face_15;0,5;0,726450151;0,116;onset;1100;0,116
prp;0;23;20;face_04;object_06;irrelevant;letter;center;letter_16;0,5;0,744388633;0,466;onset;1100;0,466
prp;0;23;21;face_04;object_06;target;object;left;object_06;1;1,180372142;0,116;offset;1100;1,116
prp;0;23;22;face_04;object_06;irrelevant;letter;right;letter_16;0,5;0,701522623;0,116;onset;1100;0,116
prp;0;23;23;face_04;object_06;non-target;face;center;face_20;1,5;0,885620176;0;offset;1000;1,5
prp;0;23;24;face_04;object_06;target;face;right;face_04;1,5;0,903661459;0,266;offset;1;1,766
prp;0;23;25;face_04;object_06;irrelevant;false_font;left;false_font_02;1;0,781116572;0;offset;1000;1
prp;0;23;26;face_04;object_06;non-target;object;center;object_10;1,5;1,363657075;0;offset;1000;1,5
prp;0;23;27;face_04;object_06;irrelevant;false_font;right;false_font_11;0,5;1,658503591;0,116;onset;1000;0,116
prp;0;23;28;face_04;object_06;irrelevant;letter;center;letter_16;0,5;1,989744414;0,116;onset;1100;0,116
prp;0;23;29;face_04;object_06;non-target;object;center;object_15;1,5;1,158681344;0,116;onset;1000;0,116
prp;0;23;30;face_04;object_06;irrelevant;false_font;left;false_font_14;0,5;0,911663032;0;offset;1100;0,5
prp;0;23;31;face_04;object_06;irrelevant;letter;right;letter_17;1;0,702661244;0,116;onset;1000;0,116
prp;0;23;32;face_04;object_06;target;object;right;object_06;1;1,309067108;0,116;offset;1100;1,116
prp;0;23;33;face_04;object_06;non-target;object;left;object_20;1,5;1,0978354;0,232;offset;1100;1,732
prp;0;23;34;face_04;object_06;non-target;object;center;object_20;1,5;1,590162284;0;onset;1100;0
prp;0;23;35;face_04;object_06;non-target;object;center;object_12;0,5;0,793191857;0,466;offset;1000;0,966
prp;0;23;36;face_04;object_06;irrelevant;false_font;left;false_font_01;1;0,721383279;0;offset;1100;1
prp;0;23;37;face_04;object_06;irrelevant;false_font;right;false_font_18;1,5;0,971496311;0,232;onset;1100;0,232
prp;0;23;38;face_04;object_06;target;face;right;face_04;1;0,80441348;0,116;offset;1100;1,116
prp;0;24;1;face_11;object_18;non-target;object;center;object_06;1;0,891207273;0,466;offset;1000;1,466
prp;0;24;2;face_11;object_18;non-target;object;center;object_17;1;1,050205407;0,116;onset;1100;0,116
prp;0;24;3;face_11;object_18;irrelevant;letter;left;letter_15;1,5;1,380305513;0,466;offset;1000;1,966
prp;0;24;4;face_11;object_18;irrelevant;letter;center;letter_10;1,5;1,995400939;0;offset;1000;1,5
prp;0;24;5;face_11;object_18;non-target;object;left;object_05;1;1,466261877;0,466;onset;1100;0,466
prp;0;24;6;face_11;object_18;non-target;face;left;face_06;1;1,042615608;0;offset;1100;1
prp;0;24;7;face_11;object_18;irrelevant;letter;center;letter_05;1;1,110344968;0,466;offset;1100;1,466
prp;0;24;8;face_11;object_18;irrelevant;letter;center;letter_10;1;0,84700621;0,466;offset;1100;1,466
prp;0;24;9;face_11;object_18;irrelevant;false_font;center;false_font_03;1;0,999549288;0,116;onset;1000;0,116
prp;0;24;10;face_11;object_18;non-target;object;left;object_11;1,5;0,857419245;0,466;offset;1100;1,966
prp;0;24;11;face_11;object_18;non-target;object;right;object_03;1;1,369639385;0;offset;1100;1
prp;0;24;12;face_11;object_18;non-target;face;center;face_05;0,5;1,301010826;0;onset;1000;0
prp;0;24;13;face_11;object_18;irrelevant;letter;center;letter_06;1;1,34357672;0;onset;1000;0
prp;0;24;14;face_11;object_18;irrelevant;false_font;center;false_font_06;1;0,765652903;0,232;onset;1000;0,232
prp;0;24;15;face_11;object_18;non-target;object;left;object_16;1;0,749260346;0;onset;1100;0
prp;0;24;16;face_11;object_18;target;object;right;object_18;0,5;0,766098989;0,466;onset;1100;0,466
prp;0;24;17;face_11;object_18;non-target;face;right;face_14;1,5;0,769668698;0,116;offset;1000;1,616
prp;0;24;18;face_11;object_18;irrelevant;letter;center;letter_14;1;1,476600242;0,232;onset;1100;0,232
prp;0;24;19;face_11;object_18;irrelevant;false_font;right;false_font_11;1;0,760738076;0,116;onset;1100;0,116
prp;0;24;20;face_11;object_18;non-target;face;center;face_08;0,5;1,472620367;0,116;onset;1000;0,116
prp;0;24;21;face_11;object_18;target;face;center;face_11;1;1,202040815;0;onset;1;0
prp;0;24;22;face_11;object_18;irrelevant;letter;left;letter_02;1,5;1,385247612;0,466;offset;1100;1,966
prp;0;24;23;face_11;object_18;irrelevant;false_font;left;false_font_19;1;0,795064024;0,116;offset;1100;1,116
prp;0;24;24;face_11;object_18;irrelevant;letter;center;letter_14;0,5;1,528745266;0,116;offset;1100;0,616
prp;0;24;25;face_11;object_18;non-target;object;center;object_03;0,5;1,36059493;0,116;onset;1000;0,116
prp;0;24;26;face_11;object_18;irrelevant;letter;right;letter_06;1,5;0,709283078;0,466;offset;1000;1,966
prp;0;24;27;face_11;object_18;irrelevant;letter;right;letter_03;1;0,975881639;0,232;onset;1000;0,232
prp;0;24;28;face_11;object_18;irrelevant;letter;left;letter_09;1;1,496654456;0;onset;1100;0
prp;0;24;29;face_11;object_18;target;object;right;object_18;1;1,538464595;0,266;offset;1100;1,266
prp;0;24;30;face_11;object_18;non-target;face;left;face_16;0,5;1,923885327;0;offset;1000;0,5
prp;0;24;31;face_11;object_18;non-target;face;center;face_08;1,5;1,320827509;0,232;offset;1000;1,732
prp;0;24;32;face_11;object_18;non-target;face;center;face_01;1,5;1,393300811;0,466;onset;1000;0,466
prp;0;24;33;face_11;object_18;non-target;face;left;face_12;1,5;0,847237129;0,466;offset;1100;1,966
prp;0;24;34;face_11;object_18;target;face;right;face_11;0,5;1,12626233;0,466;offset;1100;0,966
prp;0;24;35;face_11;object_18;non-target;object;left;object_03;1;0,933498155;0,116;offset;1000;1,116
prp;0;24;36;face_11;object_18;target;object;right;object_18;1,5;0,961771751;0,466;onset;1000;0,466
prp;0;24;37;face_11;object_18;irrelevant;letter;center;letter_19;1,5;1,327486896;0;offset;1100;1,5
prp;0;25;1;face_18;object_19;non-target;face;center;face_19;1;1,737109502;0,466;offset;1000;1,466
prp;0;25;2;face_18;object_19;irrelevant;letter;center;letter_15;1;0,947063105;0,116;onset;1100;0,116
prp;0;25;3;face_18;object_19;non-target;object;center;object_06;0,5;1,658974528;0,466;onset;1000;0,466
prp;0;25;4;face_18;object_19;non-target;face;left;face_17;1,5;1,097018314;0,116;offset;1000;1,616
prp;0;25;5;face_18;object_19;irrelevant;false_font;center;false_font_15;0,5;0,877080898;0,116;offset;1000;0,616
prp;0;25;6;face_18;object_19;non-target;object;center;object_09;1;1,052024187;0,232;onset;1100;0,232
prp;0;25;7;face_18;object_19;non-target;face;center;face_12;0,5;1,472724021;0;onset;1000;0
prp;0;25;8;face_18;object_19;irrelevant;false_font;center;false_font_09;1;0,829512327;0,116;onset;1100;0,116
prp;0;25;9;face_18;object_19;non-target;face;left;face_14;1,5;1,617740853;0,466;onset;1000;0,466
prp;0;25;10;face_18;object_19;irrelevant;false_font;center;false_font_11;1,5;0,960465619;0,232;offset;1100;1,732
prp;0;25;11;face_18;object_19;irrelevant;letter;center;letter_18;1,5;1,352767763;0;offset;1000;1,5
prp;0;25;12;face_18;object_19;irrelevant;false_font;center;false_font_09;0,5;1,267776894;0;offset;1000;0,5
prp;0;25;13;face_18;object_19;irrelevant;letter;center;letter_20;1;1,239845127;0;onset;1000;0
prp;0;25;14;face_18;object_19;non-target;object;right;object_16;1,5;1,253260462;0,232;offset;1000;1,732
prp;0;25;15;face_18;object_19;irrelevant;false_font;left;false_font_12;1;0,942715175;0,116;offset;1000;1,116
prp;0;25;16;face_18;object_19;target;object;center;object_19;1,5;1,988758826;0,266;offset;1000;1,766
prp;0;25;17;face_18;object_19;non-target;object;center;object_15;0,5;1,055486917;0,232;onset;1000;0,232
prp;0;25;18;face_18;object_19;non-target;face;left;face_17;1;0,970456482;0;offset;1100;1
prp;0;25;19;face_18;object_19;irrelevant;false_font;center;false_font_09;1,5;1,787152267;0,232;onset;1100;0,232
prp;0;25;20;face_18;object_19;non-target;face;left;face_19;1;0,96276248;0,466;offset;1100;1,466
prp;0;25;21;face_18;object_19;non-target;face;center;face_16;1,5;1,892960123;0,116;offset;1000;1,616
prp;0;25;22;face_18;object_19;irrelevant;letter;right;letter_11;0,5;0,848680254;0,116;offset;1000;0,616
prp;0;25;23;face_18;object_19;non-target;face;left;face_13;0,5;1,783698538;0,116;offset;1100;0,616
prp;0;25;24;face_18;object_19;irrelevant;letter;left;letter_02;0,5;0,910695328;0,466;offset;1100;0,966
prp;0;25;25;face_18;object_19;irrelevant;letter;left;letter_07;1;0,872030116;0,466;offset;1100;1,466
prp;0;25;26;face_18;object_19;target;face;center;face_18;1,5;1,277404575;0,466;offset;1;1,966
prp;0;25;27;face_18;object_19;non-target;face;right;face_08;0,5;1,969716127;0,466;offset;1000;0,966
prp;0;25;28;face_18;object_19;irrelevant;false_font;left;false_font_11;1;0,993646358;0;onset;1100;0
prp;0;25;29;face_18;object_19;non-target;object;right;object_07;0,5;0,758614011;0,466;offset;1100;0,966
prp;0;25;30;face_18;object_19;irrelevant;false_font;center;false_font_16;1;1,589853877;0,232;offset;1100;1,232
prp;0;25;31;face_18;object_19;non-target;object;center;object_01;1;1,67022375;0,116;onset;1000;0,116
prp;0;25;32;face_18;object_19;non-target;object;center;object_08;1,5;0,994043888;0,232;onset;1000;0,232
prp;0;25;33;face_18;object_19;irrelevant;letter;left;letter_04;1;0,842889107;0;offset;1100;1
prp;0;25;34;face_18;object_19;irrelevant;false_font;right;false_font_14;1,5;1,165183701;0;offset;1000;1,5
prp;0;26;1;face_17;object_04;non-target;object;center;object_06;1,5;0,804134035;0;onset;1000;0
prp;0;26;2;face_17;object_04;irrelevant;false_font;center;false_font_12;1;1,646025742;0;onset;1000;0
prp;0;26;3;face_17;object_04;non-target;object;left;object_09;1;0,890276606;0,116;onset;1100;0,116
prp;0;26;4;face_17;object_04;non-target;object;left;object_09;0,5;1,937848067;0;onset;1100;0
prp;0;26;5;face_17;object_04;irrelevant;letter;left;letter_18;1,5;1,656386987;0,116;offset;1000;1,616
prp;0;26;6;face_17;object_04;irrelevant;false_font;center;false_font_18;0,5;1,444032914;0,466;onset;1100;0,466
prp;0;26;7;face_17;object_04;irrelevant;false_font;left;false_font_09;0,5;1,983410273;0,466;onset;1000;0,466
prp;0;26;8;face_17;object_04;non-target;face;center;face_18;1;1,266471263;0,466;offset;1100;1,466
prp;0;26;9;face_17;object_04;irrelevant;letter;left;letter_18;0,5;1,219071128;0,232;offset;1100;0,732
prp;0;26;10;face_17;object_04;irrelevant;false_font;center;false_font_03;0,5;0,702501053;0,116;offset;1100;0,616
prp;0;26;11;face_17;object_04;irrelevant;letter;center;letter_08;1;1,276778733;0,232;onset;1000;0,232
prp;0;26;12;face_17;object_04;non-target;face;center;face_02;0,5;1,102857111;0,466;onset;1100;0,466
prp;0;26;13;face_17;object_04;irrelevant;letter;center;letter_17;1,5;0,934611638;0,466;onset;1000;0,466
prp;0;26;14;face_17;object_04;non-target;object;center;object_03;1,5;1,71937309;0,116;onset;1100;0,116
prp;0;26;15;face_17;object_04;irrelevant;letter;right;letter_15;0,5;1,01250363;0,232;onset;1100;0,232
prp;0;26;16;face_17;object_04;irrelevant;false_font;center;false_font_14;0,5;1,278464572;0,466;offset;1100;0,966
prp;0;26;17;face_17;object_04;irrelevant;false_font;center;false_font_17;1,5;1,33352933;0;onset;1100;0
prp;0;26;18;face_17;object_04;non-target;face;right;face_12;1,5;0,805140282;0,116;offset;1000;1,616
prp;0;26;19;face_17;object_04;non-target;face;left;face_01;0,5;0,999414303;0,232;onset;1000;0,232
prp;0;26;20;face_17;object_04;target;face;center;face_17;0,5;0,887191784;0,266;onset;1100;0,266
prp;0;26;21;face_17;object_04;irrelevant;false_font;center;false_font_16;0,5;1,546740195;0,116;onset;1100;0,116
prp;0;26;22;face_17;object_04;non-target;face;center;face_20;0,5;1,457624671;0,232;offset;1100;0,732
prp;0;26;23;face_17;object_04;non-target;face;center;face_02;1,5;0,772017099;0;onset;1100;0
prp;0;26;24;face_17;object_04;irrelevant;letter;center;letter_20;1,5;1,198418718;0,466;offset;1000;1,966
prp;0;26;25;face_17;object_04;irrelevant;false_font;center;false_font_10;0,5;1,41664471;0,232;onset;1100;0,232
prp;0;26;26;face_17;object_04;non-target;object;center;object_10;1;0,76767528;0,232;offset;1000;1,232
prp;0;26;27;face_17;object_04;target;face;center;face_17;0,5;1,167696808;0;offset;1;0,5
prp;0;26;28;face_17;object_04;non-target;face;center;face_01;1;0,928633021;0;onset;1000;0
prp;0;26;29;face_17;object_04;non-target;object;left;object_12;0,5;1,946575035;0,232;offset;1100;0,732
prp;0;26;30;face_17;object_04;target;object;center;object_04;1,5;0,967237002;0,116;onset;1100;0,116
prp;0;26;31;face_17;object_04;irrelevant;letter;center;letter_06;1,5;1,369700521;0;offset;1100;1,5
prp;0;26;32;face_17;object_04;non-target;face;center;face_03;1;1,177887127;0;onset;1100;0
prp;0;26;33;face_17;object_04;non-target;face;center;face_20;1;1,971934662;0,116;offset;1100;1,116
prp;0;26;34;face_17;object_04;target;face;center;face_17;1,5;0,980384167;0,466;offset;1100;1,966
prp;0;26;35;face_17;object_04;non-target;face;right;face_09;1,5;1,277893035;0;offset;1000;1,5
prp;0;26;36;face_17;object_04;irrelevant;false_font;center;false_font_11;1;1,219904165;0,232;onset;1100;0,232
prp;0;27;1;letter_18;false_font_11;irrelevant;object;right;object_11;1;0,954407653;0;onset;1000;0
prp;0;27;2;letter_18;false_font_11;non-target;false_font;center;false_font_02;1;1,202575279;0,232;offset;1100;1,232
prp;0;27;3;letter_18;false_font_11;irrelevant;face;left;face_05;0,5;1,689747999;0,116;offset;1000;0,616
prp;0;27;4;letter_18;false_font_11;irrelevant;face;right;face_08;0,5;1,614266039;0,116;offset;1000;0,616
prp;0;27;5;letter_18;false_font_11;non-target;letter;center;letter_13;1;1,81504459;0,116;onset;1100;0,116
prp;0;27;6;letter_18;false_font_11;non-target;letter;right;letter_08;0,5;0,718197461;0;onset;1000;0
prp;0;27;7;letter_18;false_font_11;non-target;letter;center;letter_17;1,5;1,546580099;0;onset;1100;0
